rom
Nemesis (Japan, Europe) (Alt)|4DFCC009
Nemesis 2 (Japan) (Demo)|C8FAC21A
Nemesis 2 (Japan, Europe)|DB847B2B
Nemesis 2 (Japan, Europe) (Alt)|32ABA4E3
Nemesis 2 (Japan, Europe) (Beta)|DFA8C827
Nemesis 3 - The Eve of Destruction (Japan, Europe)|4B61AE91
Nemesis 3 - The Eve of Destruction (Japan, Europe) (Alt 2)|329987BC
Nemesis 3 - The Eve of Destruction (Japan, Europe) (Alt)|0DB7132F
Nessen Koushiyen (Japan)|2AFBF7D1
Night Shade (Japan)|72DDB449
Ninja Jajamaru-kun (Japan)|2A28FF97
Ninja Princess (Japan)|203EF741
Ninja Princess (Japan) (Alt)|99260557
Ninjakun (Japan)|D388CFD1
Ninjakun Majou (Japan)|EF339B82,SX-010
Ninjya Kage (Japan)|B202F481
Ninjya Kage (Japan) (Alt)|56BD8018
Nobunaga no Yabou - Zenkoku Ban (Japan)|3AA33A30
Nyan Nyan Pro Wrestling (Japan)|02AE3EDA
Nyorols (Japan)|6D81D863
O'Mac Farmer (Japan)|B05FFED2
Oil's Well (Japan)|3C7F3767
Oil's Well (Japan) (Alt)|AA2154FB
Okami no Su (Japan)|40D3889F
Othello (Japan)|FD3921CD
Oyoide Tango (Japan)|01A24CA7
Pac-Man (Japan)|D74DFFA2
Pac-Man (Japan) (Alt 2)|926BC903
Pac-Man (Japan) (Alt)|505ACAE7
Pachi Com (Japan)|CE7F6C91
Pai Panic (Japan)|6FD70773
Pairs (Japan)|9C1C10CA
Pairs (Japan) (Alt)|3F042540
Panther (Japan)|33B9968C
Parodius (Japan)|9BB308F5,RC759
Parodius (Japan) (Alt)|CA21CDE4,RC759
Pass Ball (Japan)|82B8F501
Pastfinder (Japan)|D6D8D1D7
Pay Load (Japan)|D15B0B1A
Pay Load (Japan) (Alt)|165EAE6D
Peetan (Japan)|941069AE
Pegasus (Japan)|C23FA0D5
Penguin Adventure (Japan, Europe)|0F6418D3
Penguin-kun Wars (Japan)|6D2B3E0C
Pico Pico (Japan)|BA3E62D3
Picture Puzzle (Japan)|9E51AE0A
Picture Puzzle (Japan) (Alt)|D7EACC0A
Pillbox (Japan)|436C3F29
Pillbox (Japan) (Alt)|3345CAEF
Pinball Blaster (Europe)|68FE9580
Pine Applin (Japan)|7411C6F2
Pine Applin (Japan) (Alt)|BDCB6199
Pingball Maker (Japan)|2EFF15E7
Pinky Chase (Japan)|B5B40DF0
Pipi (Japan)|6F172CD8
Pippols (Japan)|BE6A5E19,RC729
Pippols (Japan) (Alt 2)|D5FE3564,RC729
Pippols (Japan) (Alt 3)|EAB63F24,RC729
Pippols (Japan) (Alt)|F4E97AD5,RC729
Pitfall II - Lost Caverns (Japan)|D307A7B8
Pitfall II - Lost Caverns (Japan) (Alt)|71C59868
Pitfall! (Japan)|5A009C55
Pitfall! (Japan) (Alt 2)|2CB24473
Pitfall! (Japan) (Alt)|930AEB2C
Play Ball (Japan)|D178833B,HBS-G054C
Poiny X Senryosakusen - Operation Thanksgiving (Japan)|9D59F2D1
Police Story, The (Japan)|7867D044
Police Story, The (Japan) (Alt)|E4554B51
Pooyan (Japan)|558A09F6
Poppaq the Fish (Japan)|BD387377
Price of Magik, The (Europe)|01003,B43E7881
Professional Baseball (Japan)|8CA4CD58
Professional Mahjong (Japan)|F1EC5E18
Protector, The (Japan)|5747E69D,R48X5086
Psychic War - Cosmic Soldier 2 (Japan)|B8FC19A4
Puzzle Panic (Japan)|1313C0C7
Pyramid Warp (Japan)|0AEC8DDB,HX-S602
Q-bert (Japan)|0E988F0E,RC746
Q-bert (Japan) (Alt)|A112532B,RC746
Queen's Golf (Japan)|40EEF5CD
Queen's Golf (Japan) (Alt 2)|9C4787D7
Queen's Golf (Japan) (Alt)|27B78CB3
R-Type (Japan)|A884911C,IM-04
R-Type (Japan) (Alt 2)|827919E4,IM-04
R-Type (Japan) (Alt)|71E94FCE,IM-04
Raid on Bungeling Bay (Japan)|A87A666D
Rally-X (Japan)|63413493
Rally-X (Japan) (Alt 2)|2B5CB04E
Rally-X (Japan) (Alt)|9FD2F1DC
Rambo (Japan)|6A2E3726
Rambo (Japan) (Alt 2)|0859F662
Rambo (Japan) (Alt 3)|2236DDF6
Rambo (Japan) (Alt)|DBA4377B
Real Tennis (Japan)|25FE441C
Red Zone (Japan)|E9B5B6FF
Red Zone (Japan) (Alt)|0C2DA50F
Relics (Japan)|B612D79A,MA-8515
Renju & Ojama Dogs (Japan)|40DF2723
Rise Out from Dungeons (Japan)|6A6D37CF
Rise Out from Dungeons (Japan) (Alt)|01043328
River Raid (Japan)|0F22A553
River Raid (Japan) (Alt)|2FC1D75B
Road Fighter (Japan)|01DDB68F,RC730
Road Fighter (Japan) (Alt)|CB82D8C9,RC730
Robo Wres 2001 (Japan)|788637D5
Robofrog (Japan)|99DDB974
Robofrog (Japan) (Alt)|82E47A43
Rock'n Bolt (Japan)|430E5789
Roger Rubbish (Europe)|452556CE
Roger Rubbish (Europe) (Alt)|33056633
Roller Ball (Japan)|56200FEF
Roller Ball (Japan) (Alt)|798FA044
Rotors (Japan)|1CDB462E
Salamander (Japan)|C36F559D,RC758
Sangokushi (Japan)|10621440
Sangokushi (Japan) (Alt)|803CC690
Sasa (Japan)|7FAF00C0
Sasa (Japan) (Alt)|AE6F517D
Saurus Land (Japan)|5F2FE556
Scarlet 7 - The Mightiest Women (Japan)|C2ED4C08
Scion (Japan)|BA3A8EA1
Scope On - Fight in Space (Japan)|5B33E583
Scramble Eggs (Japan)|02DC77E8,AMX001
Sea Hunter (Europe)|1FD18174
Senjo no Ookami (Japan)|427B3F14
Senjyo (Japan)|126BC4CD
Senjyo (Japan) (Alt)|7D558B04
Sewer Sam (Japan)|925C0AEE
Shougi (Japan)|ECE16709
Shougi 2 (Japan)|A44495D5
Shougi Game (Japan)|18AD3380
Shougi Meijin (Japan)|B90DEE1D
Shougi Sinan 1 (Japan)|EAD8E29C
Shout Match (Japan)|729D2540
Sinbad (Japan)|8273FD0E
Skooter (Japan)|53B87DEB
Skooter (Japan) (Alt)|F9E0FB4C
Sky Galdo (Japan)|54F84047
Sky Jaguar (Japan)|E4F725FD,RC721
Slapshot (Spain)|7E558B9E
Snake It (Europe)|4A44BF23
Sofia (Japan)|14811951
Soukoban (Japan)|030DDF11
Soukoban (Japan) (Alt 2)|E683AF8A
Soukoban (Japan) (Alt)|BC815CFA
Space Camp (Japan)|EB197B9D
Space Camp (Japan) (Alt)|CDD43807
Space Invaders (Japan)|DE02932D
Space Maze Attack (Japan)|4A45CBC0
Space Maze Attack (Japan) (Alt 2)|1932BAF6
Space Maze Attack (Japan) (Alt)|D6EADAA2
Space Trouble (Japan)|26119F0A
Space Walk (Europe)|404A023C
Sparkie (Japan)|3E14B585
Sparkie (Japan) (Alt)|F03ED7D5
Spelunker (Japan)|DC948A3A,IM-01
Spelunker (Japan) (Alt)|4C738B64,IM-01
Spider, The (Japan)|A156AC02,HBJ-G018T
Spy vs Spy II - The Island Caper (Europe)|1416,8F65C0F9
Square Dancer (Japan)|DD5CF5C8
Squish'em (Japan)|F3B22C91
Squish'em (Japan) (Alt)|DA50254F
Star Blazer (Japan)|FD902E5D
Star Blazer (Japan) (Alt 2)|A242FE0D
Star Blazer (Japan) (Alt)|1C952691
Star Command (Japan)|4579CE12
Star Force (Japan)|C14E53A1
Star Force (Japan) (Alt)|E9DE7E32
Star Soldier (Japan)|0B3D975D
Star Soldier (Japan) (Alt)|F6D4E101
Star Trap (Japan)|DCDE05DD
Starship Simulator (Japan)|236D2AB1
Starship Simulator (Japan) (Alt)|87824AF6
Step Up (Japan)|CABCDDF1
Step Up (Japan) (Alt)|60A8927B
Stepper (Japan)|0FB7DF8F
Stone of Wisdom, The (Japan)|8C7A7435
Strange Loop (Japan)|6554C0C5
Suparobo (Japan)|483EDDCC
Super Billiards (Japan)|79BC12B2
Super Bioman 4 (Korea) (Unl)|112ABF34
Super Boy 3 (Korea) (Unl)|9195C34C
Super Boy I (Korea) (Unl)|13B34548
Super Boy II (Korea) (Unl)|09206BFD
Super Bubble Bobble (Korea) (Unl)|37B5D39B
Super Cobra (Japan)|97425D70,RC705
Super Cobra (Japan) (Alt)|BFCC181D,RC705
Super Columns (Japan)|F0A030EC
Super Cross Force (Europe)|F05A7F4E
Super Drinker (Japan)|3254017E
Super Golf (Japan)|66AADFA8
Super Laydock - Mission Striker (Japan)|5DC45624,TEX-76
Super Pachinko (Japan)|8AEBDDD2
Super Pierrot (Japan)|F00B4BBC
Super Snake (Japan)|491C6AF0
Super Snake (Japan) (Alt 2)|E31A0336
Super Snake (Japan) (Alt)|F192F67E
Super Soccer (Japan)|6408ED24
Super Tennis (Japan)|D560D9C0
Super Tripper (Spain)|0C36F5BD
Sweet Acorn (Japan)|58670A22
Sweet Acorn (Japan) (Alt)|54A8BF3C
Swing (Japan)|C93FADF4
Swing (Japan) (Alt)|60355C9E
Syougun (Japan)|0E691C47
Tank Battalion (Japan)|F48A0C3B
Tatica (Japan)|7914F7A6
Tawara-kun (Japan)|589CE03E
Tawara-kun (Japan) (Alt 2)|895CB183
Tawara-kun (Japan) (Alt)|D69E9EA6
Tear of Nile (Japan)|867BA302
Telebunnie (Japan)|377FEFEF
Telebunnie (Japan) (Alt)|29314400
Tensai Rabbian Daifunsen (Japan)|B7322600
Tensidachino Gogo (Japan)|C58FBB99
Tension (Spain)|3D78462C
Tetra Horror (Japan)|E2D3377C
Tetra Horror (Japan) (Alt)|2E1BE8B6
Tetris (Korea) (Unl)|ADCB026D
Tetsuman (Japan)|929D6786
Tetsuman (Japan) (Alt)|B6C02AE7
Thexder (Japan)|599AA9AC
Thexder (Japan) (Alt 2)|61704513
Thexder (Japan) (Alt)|DA428D4B
Thunder Ball (Japan)|86F902A9
Thunder Ball (Japan) (Alt)|B06B8920
Thunderbolt (Japan)|D8739501
Thunderbolt (Japan) (Alt 2)|DE3A82F5
Thunderbolt (Japan) (Alt)|6B63047C
Time Pilot (Japan)|E4ABE008
Time Pilot (Japan) (Alt)|23152FC3
Toobin (Europe)|704EC575
Top Roller! (Japan)|FC609730
Topple Zip (Japan)|190F4CE5
Track & Field 1 (Europe)|E96B861D,RC711
Track & Field 2 (Europe)|B1FF5899,RC711
Traffic (Japan)|B80EBEB4
Traffic (Japan) (Alt)|F6B87D85
Trial Ski (Japan)|152BEBC2
Trick Boy (Japan)|E05798FA
Tritorn (Japan)|C0A81A48
Trumpaid (Japan)|DFADA43C
Tumego 120 (Japan)|B9B69A43
Turboat (Japan)|C7ABC409
Turmoil (Japan) (Alt)|17683F42
Twin Bee (Japan)|C730D4A4,RC740
Twin Bee (Japan) (Alt 2)|3827A473,RC740
Twin Bee (Japan) (Alt 3)|23260108,RC740
Twin Bee (Japan) (Alt)|71309C8F,RC740
Twin Hammer (Europe)|28A7CEBC
TZR - Grand Prix Rider (Japan)|D792C827
Ultraman (Japan)|973D816D
Vaxol - Heavy Armed Storm Vehicle (Japan)|FEA70207
Venus Fire (Japan)|EE0B8452
Video Hustler (Japan)|64853262,RC706
Video Hustler (Japan) (Alt)|8D99C3B0,RC706
Volguard (Japan)|874E59FB,MS1-G2105
Warp & Warp (Japan)|90F5F414
Warroid (Japan)|A0A19FD5
Warroid (Japan) (Alt)|E621EBC9
Water Driver (Japan)|D5AF9E82
Wing Man 2 (Japan)|5C9D8F62,E-G191
Wonder Boy (Japan)|892266CA
Wonder Boy (Japan) (Alt)|5130C27B
Wrangler (Spain)|7185F5E8
Wreck, The (Europe)|7EFDE800
Xyxolog (Japan)|C7303910
Xyxolog (Japan) (Alt)|C9074B91
Yab Yum (Netherlands)|2836CD86
Yellow Submarine (Japan)|71E6605F
Yie Ar Kung-Fu (Japan)|8A12EC4F,GPM-108
Yie Ar Kung-Fu (Japan) (Alt)|0E197B49,GPM-108
Yie Ar Kung-Fu II - The Emperor Yie-Gah (Japan)|D66034A9
Yie Ar Kung-Fu II - The Emperor Yie-Gah (Japan) (Alt 2)|70E679C3
Yie Ar Kung-Fu II - The Emperor Yie-Gah (Japan) (Alt)|8099F5C7
Yokai Tanken Chimachima (Japan)|8D636963
Young Sherlock - The Legacy of Doyle (Japan)|BDF332F2
Zaider - Battle of Peguss (Japan)|BECCF133
Zaider - Battle of Peguss (Japan) (Alt)|453BCD36
Zanac (Japan)|425E0D34,R58-Y5093
Zanac (Japan) (Alt)|7F95533C,R58-Y5093
Zanac (Japan) (v2)|8F1917D4,R58-Y5093
Zanac (Japan) (v2) (Alt)|8414EA0E,R58-Y5093
Zaxxon (Japan)|0B3BA595,R48X5803
Zaxxon (Japan) (Alt)|353DD532,R48X5803
Zenji (Japan)|1A4AEBB2
Zenji (Japan) (Alt)|77B3B0B9
Zexas Limited (Japan)|EFEFA02A
Zexas Limited (Japan) (Alt 2)|1E48EDCA
Zexas Limited (Japan) (Alt)|01A73292
Zoom 909 (Japan)|64283863,R49X5804
